sim_timestamp,sim_damage_timestamp,sim_name,sim_expected,Auto,Demolish,Dragon Kick,Elixir Burst,Fire's Reply,Leaping Opo,Phantom Rush,Pouncing Coeurl,Rising Phoenix,Rising Raptor,Six-sided Star,The Forbidden Chakra,Twin Snakes,Wind's Reply
500,1790,Dragon Kick,32098.0,0,0,32098,0,0,0,0,0,0,0,0,0,0,0
1790,2322,Auto,7859.0,7859,0,32098,0,0,0,0,0,0,0,0,0,0,0
2440,3060,Leaping Opo,64066.0,7859,0,32098,0,0,64066,0,0,0,0,0,0,0,0
1770,3190,The Forbidden Chakra,40126.0,7859,0,32098,0,0,64066,0,0,0,0,0,40126,0,0
3830,4362,Auto,8508.0,16367,0,32098,0,0,64066,0,0,0,0,0,40126,0,0
3710,5130,The Forbidden Chakra,0.0,16367,0,32098,0,0,64066,0,0,0,0,0,40126,0,0
4380,5670,Dragon Kick,34754.0,16367,0,66852,0,0,64066,0,0,0,0,0,40126,0,0
5870,6402,Auto,11298.0,27665,0,66852,0,0,64066,0,0,0,0,0,40126,0,0
6320,6940,Leaping Opo,97829.0,27665,0,66852,0,0,161895,0,0,0,0,0,40126,0,0
6940,8360,The Forbidden Chakra,3860.0,27665,0,66852,0,0,161895,0,0,0,0,0,43986,0,0
7910,8442,Auto,12134.0,39799,0,66852,0,0,161895,0,0,0,0,0,43986,0,0
8930,9462,Auto,12134.0,51933,0,66852,0,0,161895,0,0,0,0,0,43986,0,0
8260,9680,Elixir Burst,139419.0,51933,0,66852,139419,0,161895,0,0,0,0,0,43986,0,0
8880,10300,The Forbidden Chakra,40114.0,51933,0,66852,139419,0,161895,0,0,0,0,0,84100,0,0
9950,10482,Auto,12134.0,64067,0,66852,139419,0,161895,0,0,0,0,0,84100,0,0
9530,10950,The Forbidden Chakra,2943.0,64067,0,66852,139419,0,161895,0,0,0,0,0,87043,0,0
10200,11490,Dragon Kick,49568.0,64067,0,116420,139419,0,161895,0,0,0,0,0,87043,0,0
10970,11502,Auto,12134.0,76201,0,116420,139419,0,161895,0,0,0,0,0,87043,0,0
10850,12270,The Forbidden Chakra,24605.0,76201,0,116420,139419,0,161895,0,0,0,0,0,111648,0,0
11990,12522,Auto,12134.0,88335,0,116420,139419,0,161895,0,0,0,0,0,111648,0,0
11430,12850,The Forbidden Chakra,5049.0,88335,0,116420,139419,0,161895,0,0,0,0,0,116697,0,0
12141,13341,Wind's Reply,161107.0,88335,0,116420,139419,0,161895,0,0,0,0,0,116697,0,161107
13010,13542,Auto,12134.0,100469,0,116420,139419,0,161895,0,0,0,0,0,116697,0,161107
12761,14181,The Forbidden Chakra,23341.0,100469,0,116420,139419,0,161895,0,0,0,0,0,140038,0,161107
14030,14562,Auto,12134.0,112603,0,116420,139419,0,161895,0,0,0,0,0,140038,0,161107
13411,14831,The Forbidden Chakra,20422.0,112603,0,116420,139419,0,161895,0,0,0,0,0,160460,0,161107
14081,15501,Fire's Reply,216877.0,112603,0,116420,139419,216877,161895,0,0,0,0,0,160460,0,161107
15050,15582,Auto,12134.0,124737,0,116420,139419,216877,161895,0,0,0,0,0,160460,0,161107
14731,16151,The Forbidden Chakra,11816.0,124737,0,116420,139419,216877,161895,0,0,0,0,0,172276,0,161107
16070,16602,Auto,12134.0,136871,0,116420,139419,216877,161895,0,0,0,0,0,172276,0,161107
16021,16641,Leaping Opo,99785.0,136871,0,116420,139419,216877,261680,0,0,0,0,0,172276,0,161107
15311,16731,The Forbidden Chakra,4641.0,136871,0,116420,139419,216877,261680,0,0,0,0,0,176917,0,161107
17090,17622,Auto,12134.0,149005,0,116420,139419,216877,261680,0,0,0,0,0,176917,0,161107
18110,18642,Auto,12134.0,161139,0,116420,139419,216877,261680,0,0,0,0,0,176917,0,161107
17291,18711,The Forbidden Chakra,50939.0,161139,0,116420,139419,216877,261680,0,0,0,0,0,227856,0,161107
